Datum;ID_Omg;Vecka;M1-1;M1-X;M1-2;M2-1;M2-X;M2-2;M3-1;M3-X;M3-2;M4-1;M4-X;M4-2;M5-1;M5-X;M5-2;M6-1;M6-X;M6-2;M7-1;M7-X;M7-2;M8-1;M8-X;M8-2;M9-1;M9-X;M9-2;M10-1;M10-X;M10-2;M11-1;M11-X;M11-2;M12-1;M12-X;M12-2;M13-1;M13-X;M13-2;M1;M2;M3;M4;M5;M6;M7;M8;M9;M10;M11;M12;M13;13 rätt;12 rätt;11 rätt;10 rätt;Vinnare 13;Vinnare 12;Vinnare 11;Vinnare 10;Omsättning;JackPott_Milj;Correct_Row;True_Rank
2024-02-04;2340;5;46.0;26.0;28.0;54.0;24.0;22.0;60.0;22.0;18.0;55;23.0;22.0;52;27.0;21.0;45.0;29.0;26.0;67.0;20.0;13.0;55;23.0;22.0;49.0;29.0;22.0;40.0;31.0;29.0;34.0;28.0;38.0;38.0;31.0;31.0;44.0;26.0;30.0;1;1;2;X;1;1;1;X;X;2;1;X;X;492853;6001;251;67;8.0;292.0;3806;29459;12254174;3.5;112X111XX21XX;291022
2024-02-07;2341;6;42.0;28.0;30.0;64.0;21.0;15.0;49.0;28.0;23.0;45;33.0;22.0;61;22.0;17.0;43.0;27.0;30.0;31.0;29.0;40.0;43;29.0;28.0;71.0;16.0;13.0;11.0;17.0;72.0;24.0;29.0;47.0;42.0;29.0;29.0;22.0;24.0;54.0;2;X;2;1;1;1;2;1;1;2;2;1;X;22206;514;27;0;61.0;1486.0;15095;87511;53436994;;2X2111211221X;21699
2024-02-11;2342;6;43.0;25.0;32.0;16.0;21.0;63.0;33.0;33.0;34.0;48;26.0;26.0;24;29.0;47.0;54.0;26.0;20.0;45.0;28.0;27.0;27;27.0;46.0;39.0;32.0;29.0;30.0;28.0;42.0;40.0;28.0;32.0;52.0;24.0;24.0;40.0;27.0;33.0;2;2;2;1;2;1;X;1;1;2;2;X;X;229569;3457;157;44;17.0;495.0;5923;43689;11969745;3.5;222121X1122XX;81752
2024-02-15;2343;7;46.0;27.0;27.0;58.0;23.0;19.0;55.0;25.0;20.0;52;25.0;23.0;30;27.0;43.0;25.0;25.0;50.0;40.0;27.0;33.0;61;20.0;19.0;42.0;28.0;30.0;57.0;23.0;20.0;51.0;26.0;23.0;49.0;27.0;24.0;38.0;28.0;34.0;X;1;1;X;X;2;1;X;X;2;1;1;X;390089;3976;152;39;3.0;166.0;2365;18769;4616448;;X11XX21XX211X;266055
2024-02-18;2344;7;22.0;23.0;55.0;19.0;22.0;59.0;26.0;28.0;46.0;25;25.0;50.0;21;25.0;54.0;49.0;27.0;24.0;28.0;33.0;39.0;45;28.0;27.0;44.0;27.0;29.0;40.0;28.0;32.0;37.0;29.0;34.0;34.0;28.0;38.0;71.0;18.0;11.0;2;2;X;2;1;X;2;X;X;X;1;X;1;272568;4127;154;41;8.0;298.0;4350;34040;8601753;;22X21X2XXX1X1;140585
2024-02-22;2345;8;37.0;32.0;31.0;44.0;27.0;29.0;42.0;28.0;30.0;36;29.0;35.0;54;24.0;22.0;23.0;25.0;52.0;36.0;27.0;37.0;45;27.0;28.0;37.0;24.0;39.0;46.0;26.0;28.0;41.0;28.0;31.0;35.0;29.0;36.0;46.0;27.0;27.0;2;X;X;1;1;X;1;2;X;2;2;X;2;0;739714;4861;824;0.0;1.0;83;1020;5172831;;2XX11X12X22X2;1344944
2024-02-25;2346;8;29.0;25.0;46.0;39.0;27.0;34.0;12.0;20.0;68.0;23;25.0;52.0;72;16.0;12.0;27.0;29.0;44.0;39.0;31.0;30.0;42;27.0;31.0;41.0;27.0;32.0;31.0;29.0;40.0;46.0;25.0;29.0;38.0;27.0;35.0;30.0;25.0;45.0;X;X;2;X;1;1;X;X;1;2;1;X;X;227208;3266;143;41;19.0;519.0;6456;46290;11856588;4.0;XX2X11XX121XX;246319
2024-02-28;2347;9;66.0;18.0;16.0;62.0;20.0;18.0;27.0;26.0;47.0;36;27.0;37.0;57;23.0;20.0;44.0;27.0;29.0;57.0;24.0;19.0;49;25.0;26.0;13.0;20.0;67.0;34.0;30.0;36.0;61.0;22.0;17.0;50.0;26.0;24.0;42.0;29.0;29.0;1;1;2;1;1;1;2;X;2;2;1;1;X;9306;171;0;0;144.0;4414.0;42126;199833;5286470;;1121112X2211X;2758
2024-03-03;2348;9;74.0;14.0;12.0;39.0;30.0;31.0;49.0;27.0;24.0;44;28.0;28.0;42;28.0;30.0;33.0;27.0;40.0;61.0;21.0;18.0;28;29.0;43.0;37.0;28.0;35.0;49.0;24.0;27.0;39.0;27.0;34.0;59.0;23.0;18.0;33.0;27.0;40.0;1;1;2;2;X;X;1;1;2;1;1;1;X;87638;1498;75;25;49.0;1138.0;12261;76883;11924691;4.0;1122XX112111X;63711
2024-03-07;2349;10;25.0;24.0;51.0;44.0;27.0;29.0;63.0;20.0;17.0;61;22.0;17.0;50;26.0;24.0;40.0;28.0;32.0;13.0;19.0;68.0;20;23.0;57.0;34.0;28.0;38.0;38.0;27.0;35.0;41.0;29.0;30.0;28.0;29.0;43.0;45.0;29.0;26.0;2;1;1;X;1;1;X;X;1;2;X;2;1;192179;3973;171;47;7.0;191.0;2407;18232;5306745;;211X11XX12X21;157164
2024-03-10;2350;10;32.0;25.0;43.0;55.0;23.0;22.0;58.0;23.0;19.0;42;28.0;30.0;67;19.0;14.0;38.0;28.0;34.0;23.0;28.0;49.0;48;25.0;27.0;72.0;16.0;12.0;45.0;27.0;28.0;27.0;25.0;48.0;46.0;25.0;29.0;40.0;27.0;33.0;X;1;X;X;1;X;2;2;1;X;2;1;2;72727;1268;60;19;55.0;1362.0;15482;99864;12084604;4.0;X1XX1X221X212;58892
2024-03-14;2351;11;54.0;24.0;22.0;44.0;26.0;30.0;34.0;26.0;40.0;30;24.0;46.0;48;25.0;27.0;42.0;24.0;34.0;81.0;11.0;8.0;65;19.0;16.0;63.0;21.0;16.0;50.0;25.0;25.0;65.0;21.0;14.0;50.0;26.0;24.0;49.0;27.0;24.0;1;1;2;2;1;1;1;1;1;2;X;1;X;5868;181;0;0;214.0;3912.0;30712;140696;4954292;;1122111112X1X;4120
2024-03-17;2352;11;24.0;24.0;52.0;34.0;25.0;41.0;35.0;26.0;39.0;59;22.0;19.0;50;25.0;25.0;19.0;25.0;56.0;39.0;26.0;35.0;46;27.0;27.0;39.0;29.0;32.0;17.0;20.0;63.0;37.0;27.0;36.0;59.0;21.0;20.0;16.0;22.0;62.0;X;X;X;X;1;2;2;1;1;2;1;1;2;38462;672;36;0;103.0;2323.0;23288;135542;10927496;4.0;XXXX122112112;23143
2024-03-21;2353;12;66.0;20.0;14.0;79.0;13.0;8.0;51.0;27.0;22.0;25;27.0;48.0;66;21.0;13.0;42.0;28.0;30.0;13.0;21.0;66.0;14;23.0;63.0;64.0;21.0;15.0;15.0;24.0;61.0;46.0;27.0;27.0;64.0;21.0;15.0;40.0;28.0;32.0;1;1;1;2;1;2;2;2;X;2;2;1;1;32204;354;19;0;96.0;2095.0;20612;114833;5191031;;11121222X2211;427
2024-03-24;2354;12;46.0;25.0;29.0;81.0;13.0;6.0;63.0;21.0;16.0;37;34.0;29.0;38;31.0;31.0;35.0;34.0;31.0;46.0;29.0;25.0;43;30.0;27.0;45.0;28.0;27.0;60.0;23.0;17.0;33.0;31.0;36.0;35.0;30.0;35.0;10.0;16.0;74.0;X;1;1;1;1;X;1;1;1;1;X;1;2;2663;64;0;0;1036.0;13264.0;76700;260760;5959705;2.5;X1111X1111X12;724
2024-03-26;2355;13;65.0;22.0;13.0;38.0;30.0;32.0;51.0;26.0;23.0;49;24.0;27.0;43;27.0;30.0;71.0;17.0;12.0;28.0;29.0;43.0;16;23.0;61.0;59.0;25.0;16.0;46.0;28.0;26.0;21.0;26.0;53.0;42.0;29.0;29.0;61.0;24.0;15.0;1;X;X;1;X;1;2;1;2;1;2;2;X;2507052;11648;421;93;1.0;52.0;784;7395;4235675;2.5;1XX1X1212122X;224764
2024-03-31;2356;13;49.0;25.0;26.0;69.0;17.0;14.0;61.0;22.0;17.0;28;32.0;40.0;54;23.0;23.0;60.0;22.0;18.0;29.0;25.0;46.0;35;28.0;37.0;30.0;27.0;43.0;53.0;25.0;22.0;45.0;25.0;30.0;44.0;26.0;30.0;34.0;28.0;38.0;X;1;1;2;1;2;2;2;1;X;2;1;X;235294;3863;169;45;17.0;359.0;4465;34499;9698721;4.0;X11212221X21X;111154
2024-04-03;2357;14;84.0;9.0;7.0;38.0;25.0;37.0;74.0;15.0;11.0;38;27.0;35.0;66;18.0;16.0;81.0;11.0;8.0;22.0;27.0;51.0;26;24.0;50.0;63.0;20.0;17.0;33.0;28.0;39.0;52.0;24.0;24.0;43.0;25.0;32.0;26.0;28.0;46.0;1;X;1;1;1;1;2;X;1;1;X;2;2;7768;228;0;0;167.0;3206.0;28133;142023;5117564;;1X11112X11X22;3517
2024-04-07;2358;14;22.0;21.0;57.0;15.0;18.0;67.0;69.0;17.0;14.0;52;26.0;22.0;20;24.0;56.0;24.0;26.0;50.0;34.0;31.0;35.0;28;25.0;47.0;29.0;28.0;43.0;51.0;24.0;25.0;38.0;29.0;33.0;43.0;25.0;32.0;49.0;25.0;26.0;X;X;1;1;1;2;2;2;2;1;X;1;1;150371;1983;80;22;26.0;762.0;10275;76302;10567570;3.5;XX11122221X11;63264
1905-07-14;2359;15;46.0;25.0;29.0;53.0;25.0;22.0;48.0;26.0;26.0;40;28.0;32.0;66;19.0;15.0;40.0;27.0;33.0;39.0;28.0;33.0;71;17.0;12.0;11.0;16.0;73.0;66.0;18.0;16.0;22.0;27.0;51.0;26.0;28.0;46.0;37.0;29.0;34.0;2;1;2;1;X;X;1;1;2;1;X;X;1;187924;2898;125;34;7.0;256.0;3217;24546;5189232;;2121XX1121XX1;74699
2024-04-14;2360;15;73.0;15.0;12.0;78.0;13.0;9.0;40.0;26.0;34.0;20;23.0;57.0;27;28.0;45.0;55.0;23.0;22.0;30.0;29.0;41.0;60;22.0;18.0;79.0;12.0;9.0;43.0;29.0;28.0;28.0;26.0;46.0;34.0;28.0;38.0;44.0;26.0;30.0;2;2;2;X;X;X;1;1;1;1;X;1;X;0;112274;2701;432;0.0;12.0;272;3536;9421606;;222XXX1111X1X;831768
2024-04-16;2361;16;42.0;24.0;34.0;42.0;26.0;32.0;69.0;18.0;13.0;70;18.0;12.0;42;27.0;31.0;37.0;29.0;34.0;44.0;28.0;28.0;67;18.0;15.0;50.0;27.0;23.0;37.0;27.0;36.0;35.0;27.0;38.0;41.0;27.0;32.0;25.0;24.0;51.0;2;1;1;X;1;2;2;1;1;2;X;1;2;112583;1378;76;25;35.0;635.0;6221;38837;6122532;3.5;211X122112X12;36261
2024-04-21;2362;16;17.0;20.0;63.0;52.0;23.0;25.0;42.0;27.0;31.0;15;18.0;67.0;54;23.0;23.0;25.0;28.0;47.0;32.0;27.0;41.0;48;24.0;28.0;22.0;25.0;53.0;69.0;17.0;14.0;36.0;27.0;37.0;39.0;24.0;37.0;38.0;27.0;35.0;2;1;1;X;1;1;2;1;2;1;2;X;X;39881;910;43;0;64.0;1581.0;18224;117350;102068668;;211X1121212XX;20803
2024-04-24;2363;17;15.0;20.0;65.0;34.0;26.0;40.0;74.0;14.0;12.0;36;26.0;38.0;42;26.0;32.0;36.0;26.0;38.0;62.0;21.0;17.0;41;25.0;34.0;50.0;24.0;26.0;13.0;17.0;70.0;45.0;27.0;28.0;42.0;26.0;32.0;51.0;24.0;25.0;1;1;1;2;2;2;1;X;1;2;X;1;1;95565;811;38;0;35.0;1188.0;13621;85865;6740135;3.0;1112221X12X11;25028
2024-04-28;2364;17;12.0;17.0;71.0;24.0;23.0;53.0;42.0;25.0;33.0;49;25.0;26.0;57;23.0;20.0;65.0;20.0;15.0;62.0;20.0;18.0;54;24.0;22.0;45.0;28.0;27.0;38.0;25.0;37.0;38.0;27.0;35.0;42.0;28.0;30.0;36.0;28.0;36.0;2;2;1;X;1;1;2;1;X;1;1;X;X;46948;692;35;0;86.0;2398.0;25569;148225;11606737;4.0;221X1121X11XX;32529
2024-05-02;2365;18;44.0;21.0;35.0;25.0;28.0;47.0;38.0;28.0;34.0;50;26.0;24.0;66;20.0;14.0;57.0;24.0;19.0;48.0;28.0;24.0;44;30.0;26.0;33.0;26.0;41.0;31.0;26.0;43.0;32.0;33.0;35.0;26.0;29.0;45.0;19.0;19.0;62.0;1;2;X;1;2;1;1;1;X;2;X;2;X;398974;4451;151;39;9.0;216.0;3466;27977;6724564;3.0;12X12111X2X2X;127184
2024-05-05;2366;18;65.0;17.0;18.0;33.0;25.0;42.0;58.0;20.0;22.0;33;30.0;37.0;39;29.0;32.0;29.0;29.0;42.0;54.0;24.0;22.0;62;21.0;17.0;46.0;26.0;28.0;40.0;26.0;34.0;44.0;32.0;24.0;31.0;27.0;42.0;48.0;27.0;25.0;1;1;1;X;X;1;1;2;X;1;2;2;2;273323;7974;327;85;9.0;174.0;2310;18471;9703806;;111XX112X1222;308678
2024-05-08;2367;19;50.0;25.0;25.0;35.0;30.0;35.0;44.0;26.0;30.0;12;18.0;70.0;25;24.0;51.0;50.0;25.0;25.0;34.0;25.0;41.0;39;25.0;36.0;57.0;23.0;20.0;33.0;27.0;40.0;53.0;26.0;21.0;60.0;23.0;17.0;27.0;25.0;48.0;1;X;X;2;X;1;2;2;X;2;1;X;1;283499;4536;202;55;4.0;141.0;1727;13005;4473358;;1XX2X122X21X1;181857
2024-05-12;2368;19;13.0;17.0;70.0;34.0;29.0;37.0;46.0;27.0;27.0;42;27.0;31.0;32;31.0;37.0;40.0;31.0;29.0;49.0;25.0;26.0;49;27.0;24.0;43.0;26.0;31.0;24.0;27.0;49.0;38.0;27.0;35.0;30.0;27.0;43.0;41.0;28.0;31.0;2;X;1;1;2;X;1;1;X;2;X;2;1;14907;467;28;0;139.0;2499.0;22174;116152;8174005;;2X112X11X2X21;3171
2024-05-15;2369;20;36.0;23.0;41.0;29.0;24.0;47.0;32.0;30.0;38.0;45;26.0;29.0;21;23.0;56.0;40.0;27.0;33.0;53.0;26.0;21.0;36;27.0;37.0;20.0;26.0;54.0;51.0;26.0;23.0;34.0;26.0;40.0;32.0;27.0;41.0;36.0;27.0;37.0;1;2;2;1;1;1;2;1;2;2;2;1;1;967043;10820;400;101;3.0;82.0;1208;9987;6204553;2.5;1221112122211;256243
2024-05-19;2370;20;33.0;29.0;38.0;21.0;24.0;55.0;46.0;30.0;24.0;29;27.0;44.0;50;24.0;26.0;28.0;20.0;52.0;29.0;27.0;44.0;43;28.0;29.0;73.0;13.0;14.0;57.0;23.0;20.0;36.0;27.0;37.0;72.0;16.0;12.0;46.0;24.0;30.0;1;2;1;2;2;1;2;1;1;1;X;1;1;9737;263;16;0;138.0;2874.0;25596;129079;5300824;;1212212111X11;2189
2024-05-22;2371;21;21.0;25.0;54.0;36.0;26.0;38.0;59.0;23.0;18.0;40;26.0;34.0;51;26.0;23.0;50.0;25.0;25.0;49.0;26.0;25.0;63;20.0;17.0;54.0;24.0;22.0;44.0;25.0;31.0;39.0;26.0;35.0;52.0;23.0;25.0;25.0;24.0;51.0;1;X;2;2;1;1;1;1;1;X;1;X;2;334968;3998;174;48;6.0;162.0;2029;15214;4530293;2.0;1X2211111X1X2;112503
2024-05-26;2372;21;41.0;28.0;31.0;32.0;28.0;40.0;39.0;26.0;35.0;48;25.0;27.0;39;29.0;32.0;41.0;27.0;32.0;36.0;28.0;36.0;38;27.0;35.0;42.0;27.0;31.0;47.0;25.0;28.0;55.0;23.0;22.0;50.0;22.0;28.0;51.0;24.0;25.0;2;X;1;1;2;X;1;2;2;1;1;X;2;535621;10920;409;101;3.0;83.0;1208;10171;6338711;;2X112X12211X2;377307
2024-05-29;2373;22;30.0;29.0;41.0;36.0;26.0;38.0;77.0;13.0;10.0;78;12.0;10.0;37;29.0;34.0;30.0;24.0;46.0;32.0;24.0;44.0;37;27.0;36.0;57.0;23.0;20.0;62.0;21.0;17.0;45.0;26.0;29.0;38.0;28.0;34.0;47.0;24.0;29.0;X;1;1;X;1;2;2;1;1;X;2;X;1;165821;2374;111;37;5.0;197.0;2296;14354;3270636;;X11X12211X2X1;202898
2024-06-02;2374;22;47.0;24.0;29.0;30.0;27.0;43.0;32.0;28.0;40.0;55;24.0;21.0;45;26.0;29.0;42.0;28.0;30.0;47.0;28.0;25.0;63;19.0;18.0;40.0;28.0;32.0;47.0;21.0;32.0;37.0;28.0;35.0;42.0;27.0;31.0;56.0;23.0;21.0;1;2;2;X;1;1;1;2;1;1;1;X;X;513890;7247;258;62;3.0;120.0;1832;15883;6081539;;122X1112111XX;199576
2024-06-05;2375;23;47.0;27.0;26.0;65.0;22.0;13.0;70.0;18.0;12.0;39;26.0;35.0;33;25.0;42.0;70.0;16.0;14.0;46.0;30.0;24.0;43;30.0;27.0;42.0;27.0;31.0;25.0;27.0;48.0;40.0;26.0;34.0;42.0;23.0;35.0;35.0;25.0;40.0;1;1;1;2;X;1;1;X;2;1;2;X;X;116964;1813;85;25;8.0;291.0;3365;23172;3691178;;1112X11X212XX;61702
2024-06-09;2376;23;71.0;17.0;12.0;47.0;27.0;26.0;71.0;15.0;14.0;36;28.0;36.0;38;30.0;32.0;31.0;25.0;44.0;52.0;23.0;25.0;40;26.0;34.0;37.0;24.0;39.0;31.0;24.0;45.0;55.0;23.0;22.0;37.0;26.0;37.0;58.0;24.0;18.0;1;1;X;2;2;X;X;2;1;2;X;2;1;493707;7202;256;69;3.0;116.0;1778;13740;5842696;;11X22XX212X21;271502
2024-06-14;2377;24;75.0;15.0;10.0;26.0;29.0;45.0;52.0;27.0;21.0;68;20.0;12.0;17;24.0;59.0;18.0;26.0;56.0;12.0;20.0;68.0;24;27.0;49.0;65.0;20.0;15.0;14.0;21.0;65.0;53.0;27.0;20.0;62.0;22.0;16.0;72.0;17.0;11.0;1;2;1;1;2;X;2;1;2;2;1;1;1;14598;150;0;0;274.0;12638.0;132887;615275;13273129;4.0;12112X2122111;858
2024-06-19;2378;25;70.0;18.0;12.0;27.0;27.0;46.0;24.0;27.0;49.0;17;24.0;59.0;41;28.0;31.0;23.0;28.0;49.0;27.0;27.0;46.0;21;24.0;55.0;20.0;25.0;55.0;19.0;24.0;57.0;62.0;22.0;16.0;22.0;24.0;54.0;33.0;26.0;41.0;1;X;X;X;1;2;2;X;X;2;1;X;2;81891;986;53;18;71.0;1499.0;15049;88996;10343723;4.0;1XXX122XX21X2;108748
2024-06-22;2379;25;66.0;20.0;14.0;20.0;23.0;57.0;33.0;26.0;41.0;10;19.0;71.0;28;30.0;42.0;67.0;19.0;14.0;44.0;27.0;29.0;71;18.0;11.0;37.0;29.0;34.0;33.0;34.0;33.0;21.0;24.0;55.0;7.0;13.0;80.0;31.0;29.0;40.0;1;X;2;2;X;X;2;X;X;X;X;1;2;0;68492;1799;329;0.0;17.0;353;4011;8142487;4.0;1X22XX2XXXX12;792808
2024-06-26;2380;26;28.0;46.0;26.0;19.0;22.0;59.0;12.0;18.0;70.0;39;26.0;35.0;29;28.0;43.0;64.0;22.0;14.0;15.0;18.0;67.0;14;16.0;70.0;24.0;22.0;54.0;48.0;24.0;28.0;33.0;22.0;45.0;47.0;24.0;29.0;41.0;30.0;29.0;X;X;1;2;1;1;X;2;2;X;2;1;1;1528851;14371;492;106;2.0;39.0;621;5956;3919457;;XX1211X22X211;180836
2024-06-30;2381;26;65.0;23.0;12.0;79.0;13.0;8.0;23.0;30.0;47.0;35;31.0;34.0;25;26.0;49.0;56.0;23.0;21.0;58.0;23.0;19.0;61;22.0;17.0;55.0;26.0;19.0;38.0;25.0;37.0;62.0;20.0;18.0;59.0;21.0;20.0;18.0;25.0;57.0;X;1;2;X;2;1;X;1;X;2;X;1;2;9671;306;20;0;150.0;2672.0;21411;103008;5722954;;X12X21X1X2X12;35131
2024-07-02;2382;27;11.0;21.0;68.0;49.0;29.0;22.0;53.0;26.0;21.0;24;29.0;47.0;40;26.0;34.0;28.0;25.0;47.0;39.0;28.0;33.0;50;25.0;25.0;65.0;19.0;16.0;31.0;31.0;38.0;33.0;32.0;35.0;35.0;31.0;34.0;43.0;29.0;28.0;2;2;X;1;1;1;2;X;X;2;1;2;2;0;119126;2825;492;0.0;5.0;115;1375;4165279;2.0;22X1112XX2122;986068
2024-07-07;2383;27;38.0;27.0;35.0;82.0;12.0;6.0;43.0;26.0;31.0;41;27.0;32.0;32;26.0;42.0;63.0;20.0;17.0;58.0;22.0;20.0;39;28.0;33.0;65.0;21.0;14.0;51.0;27.0;22.0;41.0;28.0;31.0;39.0;28.0;33.0;47.0;29.0;24.0;X;1;2;X;2;1;1;2;1;1;2;1;1;14423;182;0;0;250.0;4995.0;41738;185116;6390511;3.0;X12X211211211;2314
2024-07-09;2384;28;36.0;34.0;30.0;30.0;33.0;37.0;71.0;20.0;9.0;35;33.0;32.0;49;26.0;25.0;63.0;22.0;15.0;74.0;16.0;10.0;54;25.0;21.0;64.0;23.0;13.0;14.0;22.0;64.0;38.0;31.0;31.0;44.0;27.0;29.0;47.0;29.0;24.0;1;2;1;2;X;1;1;1;1;2;2;2;1;16790;199;0;0;153.0;2914.0;24248;116919;4071390;2.5;1212X11112221;997
2024-07-14;2385;28;39.0;33.0;28.0;41.0;30.0;29.0;45.0;24.0;31.0;35;26.0;39.0;54;23.0;23.0;30.0;27.0;43.0;17.0;22.0;61.0;25;22.0;53.0;25.0;25.0;50.0;49.0;25.0;26.0;25.0;26.0;49.0;71.0;16.0;13.0;30.0;24.0;46.0;1;X;2;2;1;2;2;2;2;2;1;1;1;73052;1343;76;26;36.0;693.0;6679;39583;6511479;2.5;1X22122222111;12161
2024-07-17;2386;29;59.0;24.0;17.0;22.0;25.0;53.0;39.0;28.0;33.0;24;26.0;50.0;39;26.0;35.0;65.0;20.0;15.0;36.0;29.0;35.0;42;28.0;30.0;57.0;25.0;18.0;57.0;25.0;18.0;42.0;25.0;33.0;57.0;21.0;22.0;40.0;26.0;34.0;X;1;1;2;2;1;1;2;1;1;X;X;2;361987;4920;170;43;2.0;83.0;1308;10707;2855914;;X112211211XX2;167123
2024-07-21;2387;29;49.0;25.0;26.0;42.0;26.0;32.0;21.0;25.0;54.0;35;28.0;37.0;29;26.0;45.0;44.0;25.0;31.0;33.0;28.0;39.0;23;28.0;49.0;41.0;26.0;33.0;29.0;25.0;46.0;52.0;24.0;24.0;65.0;20.0;15.0;51.0;27.0;22.0;1;X;1;2;1;X;2;X;1;2;1;1;1;55197;1492;84;29;22.0;459.0;4401;26689;4790354;;1X121X2X12111;60745
2024-07-25;2388;30;36.0;27.0;37.0;77.0;13.0;10.0;14.0;20.0;66.0;61;21.0;18.0;20;25.0;55.0;77.0;14.0;9.0;23.0;24.0;53.0;71;18.0;11.0;43.0;28.0;29.0;35.0;29.0;36.0;72.0;16.0;12.0;16.0;22.0;62.0;60.0;22.0;18.0;2;1;2;1;X;1;X;1;X;1;1;2;1;554;26;0;0;1840.0;21704.0;109819;326874;4028052;;2121X1X1X1121;543
2024-07-28;2389;30;39.0;26.0;35.0;42.0;26.0;32.0;54.0;22.0;24.0;50;25.0;25.0;60;22.0;18.0;36.0;25.0;39.0;36.0;27.0;37.0;64;19.0;17.0;30.0;25.0;45.0;31.0;25.0;44.0;38.0;26.0;36.0;33.0;30.0;37.0;41.0;28.0;31.0;2;1;1;1;2;1;1;1;2;1;1;2;1;70148;815;41;0;37.0;1125.0;11978;70130;6417187;2.5;2111211121121;17672
2024-08-01;2390;31;68.0;19.0;13.0;14.0;20.0;66.0;22.0;22.0;56.0;33;26.0;41.0;18;23.0;59.0;64.0;20.0;16.0;47.0;25.0;28.0;58;23.0;19.0;38.0;28.0;34.0;33.0;30.0;37.0;45.0;28.0;27.0;35.0;27.0;38.0;46.0;26.0;28.0;1;1;2;1;2;1;1;1;1;2;1;2;1;5814;84;0;0;382.0;7834.0;54705;208448;4648600;2.0;1121211112121;1691
2024-08-04;2391;31;32.0;26.0;42.0;29.0;25.0;46.0;54.0;24.0;22.0;54;24.0;22.0;63;20.0;17.0;20.0;24.0;56.0;31.0;25.0;44.0;47;26.0;27.0;30.0;23.0;47.0;45.0;24.0;31.0;51.0;23.0;26.0;58.0;22.0;20.0;17.0;21.0;62.0;2;2;2;X;X;2;X;1;2;X;X;2;1;2787455;188350;3057;539;1.0;5.0;168;1983;6585670;2.5;222XX2X12XX21;1031023
2024-08-08;2392;32;48.0;25.0;27.0;48.0;24.0;28.0;34.0;27.0;39.0;41;26.0;33.0;31;27.0;42.0;51.0;26.0;23.0;46.0;27.0;27.0;35;27.0;38.0;29.0;28.0;43.0;45.0;29.0;26.0;46.0;29.0;25.0;28.0;29.0;43.0;41.0;30.0;29.0;X;1;1;2;2;2;2;X;X;1;1;1;2;990972;12704;415;95;1.0;44.0;734;6624;3909163;;X112222XX1112;751686
2024-08-11;2393;32;46.0;26.0;28.0;56.0;22.0;22.0;53.0;23.0;24.0;52;26.0;22.0;67;20.0;13.0;28.0;25.0;47.0;54.0;23.0;23.0;48;25.0;27.0;44.0;26.0;30.0;30.0;26.0;44.0;38.0;25.0;37.0;47.0;24.0;29.0;35.0;28.0;37.0;1;1;1;1;1;1;2;1;1;2;X;2;2;24100;547;28;0;61.0;1515.0;15979;96505;5799277;;1111112112X22;8250
2024-08-13;2394;33;51.0;25.0;24.0;50.0;26.0;24.0;63.0;21.0;16.0;46;27.0;27.0;37;27.0;36.0;34.0;28.0;38.0;50.0;25.0;25.0;43;27.0;30.0;47.0;29.0;24.0;29.0;28.0;43.0;39.0;27.0;34.0;24.0;26.0;50.0;38.0;27.0;35.0;X;1;1;X;X;2;2;2;X;2;X;X;X;649828;9966;457;132;3.0;57.0;678;4884;3972789;2.0;X11XX222X2XXX;716958
2024-08-18;2395;33;22.0;23.0;55.0;39.0;27.0;34.0;50.0;28.0;22.0;24;26.0;50.0;62;21.0;17.0;23.0;25.0;52.0;17.0;23.0;60.0;60;24.0;16.0;29.0;27.0;44.0;41.0;27.0;32.0;46.0;27.0;27.0;57.0;23.0;20.0;41.0;26.0;33.0;2;1;X;X;1;1;X;2;1;1;X;1;1;896932;8723;314;81;2.0;116.0;1756;19115;7076391;;21XX11X211X11;392325
2024-08-22;2396;34;57.0;22.0;21.0;52.0;24.0;24.0;29.0;25.0;46.0;22;25.0;53.0;28;26.0;46.0;48.0;26.0;26.0;38.0;27.0;35.0;37;28.0;35.0;57.0;24.0;19.0;30.0;24.0;46.0;50.0;26.0;24.0;41.0;27.0;32.0;22.0;23.0;55.0;2;1;2;2;X;X;1;X;1;2;X;X;2;199084;3085;119;34;5.0;182.0;2568;18758;3926725;;2122XX1X12XX2;96261
2024-08-25;2397;34;77.0;13.0;10.0;31.0;24.0;45.0;21.0;23.0;56.0;51;26.0;23.0;63;21.0;16.0;31.0;29.0;40.0;60.0;21.0;19.0;37;30.0;33.0;39.0;31.0;30.0;56.0;23.0;21.0;60.0;21.0;19.0;42.0;28.0;30.0;45.0;26.0;29.0;1;X;2;1;2;1;1;X;1;1;X;1;2;229877;5105;200;48;10.0;254.0;3533;30139;9068147;;1X21211X11X12;71407
2024-08-29;2398;35;40.0;25.0;35.0;55.0;22.0;23.0;36.0;28.0;36.0;25;27.0;48.0;33;26.0;41.0;43.0;28.0;29.0;20.0;24.0;56.0;55;26.0;19.0;17.0;22.0;61.0;36.0;29.0;35.0;30.0;26.0;44.0;14.0;19.0;67.0;60.0;22.0;18.0;2;1;2;2;X;1;X;X;1;1;1;X;1;1176929;21416;894;186;1.0;31.0;405;4046;4642721;;2122X1XX111X1;518868
